date,team,opp,wl,location,home
8/21/18,BOS,CLE,nil,Fenway Park - Boston,y
8/22/18,BOS,CLE,nil,Fenway Park - Boston,y
8/23/18,BOS,CLE,nil,Fenway Park - Boston,y
8/24/18,BOS,TBR,nil,Tropicana Field - St. Petersburg,
8/25/18,BOS,TBR,nil,Tropicana Field - St. Petersburg,
8/26/18,BOS,TBR,nil,Tropicana Field - St. Petersburg,
8/28/18,BOS,MIA,nil,Fenway Park - Boston,y
8/29/18,BOS,MIA,nil,Fenway Park - Boston,y
8/30/18,BOS,CHW,nil,Guaranteed Rate Field - Chicago,
8/31/18,BOS,CHW,nil,Guaranteed Rate Field - Chicago,
9/1/18,BOS,CHW,nil,Guaranteed Rate Field - Chicago,
9/2/18,BOS,CHW,nil,Guaranteed Rate Field - Chicago,
9/3/18,BOS,ATL,nil,SunTrust Park - Atlanta,
9/4/18,BOS,ATL,nil,SunTrust Park - Atlanta,
9/5/18,BOS,ATL,nil,SunTrust Park - Atlanta,
9/7/18,BOS,HOU,nil,Fenway Park - Boston,y
9/8/18,BOS,HOU,nil,Fenway Park - Boston,y
9/9/18,BOS,HOU,nil,Fenway Park - Boston,y
9/11/18,BOS,TOR,nil,Fenway Park - Boston,y
9/12/18,BOS,TOR,nil,Fenway Park - Boston,y
9/13/18,BOS,TOR,nil,Fenway Park - Boston,y
9/14/18,BOS,NYM,nil,Fenway Park - Boston,y
9/15/18,BOS,NYM,nil,Fenway Park - Boston,y
9/16/18,BOS,NYM,nil,Fenway Park - Boston,y
9/18/18,BOS,NYY,nil,Yankee Stadium - Bronx,
9/19/18,BOS,NYY,nil,Yankee Stadium - Bronx,
9/20/18,BOS,NYY,nil,Yankee Stadium - Bronx,
9/21/18,BOS,CLE,nil,Progressive Field - Cleveland,
9/22/18,BOS,CLE,nil,Progressive Field - Cleveland,
9/23/18,BOS,CLE,nil,Progressive Field - Cleveland,
9/24/18,BOS,BAL,nil,Fenway Park - Boston,y
9/25/18,BOS,BAL,nil,Fenway Park - Boston,y
9/26/18,BOS,BAL,nil,Fenway Park - Boston,y
9/28/18,BOS,NYY,nil,Fenway Park - Boston,y
9/29/18,BOS,NYY,nil,Fenway Park - Boston,y
9/30/18,BOS,NYY,nil,Fenway Park - Boston,y
3/29/18,TOR,NYY,nil,Rogers Centre - Toronto,y
3/30/18,TOR,NYY,nil,Rogers Centre - Toronto,y
3/31/18,TOR,NYY,nil,Rogers Centre - Toronto,y
4/1/18,TOR,NYY,nil,Rogers Centre - Toronto,y
4/2/18,TOR,CHW,nil,Rogers Centre - Toronto,y
4/3/18,TOR,CHW,nil,Rogers Centre - Toronto,y
4/4/18,TOR,CHW,nil,Rogers Centre - Toronto,y
4/6/18,TOR,TEX,nil,Globe Life Park in Arlington - Arlington,
4/7/18,TOR,TEX,nil,Globe Life Park in Arlington - Arlington,
4/8/18,TOR,TEX,nil,Globe Life Park in Arlington - Arlington,
4/9/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
4/10/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
4/11/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
4/13/18,TOR,CLE,nil,Progressive Field - Cleveland,
4/14/18,TOR,CLE,nil,Progressive Field - Cleveland,
4/15/18,TOR,CLE,nil,Progressive Field - Cleveland,
4/16/18,TOR,KCR,nil,Rogers Centre - Toronto,
4/17/18,TOR,KCR,nil,Rogers Centre - Toronto,
4/18/18,TOR,KCR,nil,Rogers Centre - Toronto,
4/19/18,TOR,NYY,nil,Yankee Stadium - Bronx,
4/20/18,TOR,NYY,nil,Yankee Stadium - Bronx,
4/21/18,TOR,NYY,nil,Yankee Stadium - Bronx,
4/22/18,TOR,NYY,nil,Yankee Stadium - Bronx,
4/24/18,TOR,BOS,nil,Rogers Centre - Toronto,y
4/25/18,TOR,BOS,nil,Rogers Centre - Toronto,y
4/26/18,TOR,BOS,nil,Rogers Centre - Toronto,y
4/27/18,TOR,TEX,nil,Rogers Centre - Toronto,y
4/28/18,TOR,TEX,nil,Rogers Centre - Toronto,y
4/29/18,TOR,TEX,nil,Rogers Centre - Toronto,y
4/30/18,TOR,MIN,nil,Target Field - Minneapolis,
5/1/18,TOR,MIN,nil,Target Field - Minneapolis,
5/2/18,TOR,MIN,nil,Target Field - Minneapolis,
5/4/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
5/5/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
5/6/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
5/8/18,TOR,SEA,nil,Rogers Centre - Toronto,y
5/9/18,TOR,SEA,nil,Rogers Centre - Toronto,y
5/10/18,TOR,SEA,nil,Rogers Centre - Toronto,y
5/11/18,TOR,BOS,nil,Rogers Centre - Toronto,y
5/12/18,TOR,BOS,nil,Rogers Centre - Toronto,y
5/13/18,TOR,BOS,nil,Rogers Centre - Toronto,y
5/15/18,TOR,NYM,nil,Citi Field - Flushing,
5/16/18,TOR,NYM,nil,Citi Field - Flushing,
5/17/18,TOR,OAK,nil,Rogers Centre - Toronto,y
5/18/18,TOR,OAK,nil,Rogers Centre - Toronto,y
5/19/18,TOR,OAK,nil,Rogers Centre - Toronto,y
5/20/18,TOR,OAK,nil,Rogers Centre - Toronto,y
5/22/18,TOR,LAA,nil,Rogers Centre - Toronto,y
5/23/18,TOR,LAA,nil,Rogers Centre - Toronto,y
5/24/18,TOR,LAA,nil,Rogers Centre - Toronto,y
5/25/18,TOR,PHI,nil,Citizens Bank Park - Philadelphia,
5/26/18,TOR,PHI,nil,Citizens Bank Park - Philadelphia,
5/27/18,TOR,PHI,nil,Citizens Bank Park - Philadelphia,
5/28/18,TOR,BOS,nil,Fenway Park - Boston,
5/29/18,TOR,BOS,nil,Fenway Park - Boston,
5/30/18,TOR,BOS,nil,Fenway Park - Boston,
6/1/18,TOR,DET,nil,Comerica Park - Detroit,
6/2/18,TOR,DET,nil,Comerica Park - Detroit,
6/3/18,TOR,DET,nil,Comerica Park - Detroit,
6/5/18,TOR,NYY,nil,Rogers Centre - Toronto,y
6/6/18,TOR,NYY,nil,Rogers Centre - Toronto,y
6/7/18,TOR,BAL,nil,Rogers Centre - Toronto,y
6/8/18,TOR,BAL,nil,Rogers Centre - Toronto,y
6/9/18,TOR,BAL,nil,Rogers Centre - Toronto,y
6/10/18,TOR,BAL,nil,Rogers Centre - Toronto,y
6/11/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
6/12/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
6/13/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
6/15/18,TOR,WSN,nil,Rogers Centre - Toronto,y
6/16/18,TOR,WSN,nil,Rogers Centre - Toronto,y
6/17/18,TOR,WSN,nil,Rogers Centre - Toronto,y
6/19/18,TOR,ATL,nil,Rogers Centre - Toronto,y
6/20/18,TOR,ATL,nil,Rogers Centre - Toronto,y
6/21/18,TOR,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/22/18,TOR,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/23/18,TOR,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/24/18,TOR,LAA,nil,Angel Stadium of Anaheim - Anaheim,
6/25/18,TOR,HOU,nil,Minute Maid Park - Houston,
6/26/18,TOR,HOU,nil,Minute Maid Park - Houston,
6/27/18,TOR,HOU,nil,Minute Maid Park - Houston,
6/29/18,TOR,DET,nil,Rogers Centre - Toronto,y
6/30/18,TOR,DET,nil,Rogers Centre - Toronto,y
7/1/18,TOR,DET,nil,Rogers Centre - Toronto,y
7/2/18,TOR,DET,nil,Rogers Centre - Toronto,y
7/3/18,TOR,NYM,nil,Rogers Centre - Toronto,y
7/4/18,TOR,NYM,nil,Rogers Centre - Toronto,y
7/6/18,TOR,NYY,nil,Rogers Centre - Toronto,y
7/7/18,TOR,NYY,nil,Rogers Centre - Toronto,y
7/8/18,TOR,NYY,nil,Rogers Centre - Toronto,y
7/10/18,TOR,ATL,nil,SunTrust Park - Atlanta,
7/11/18,TOR,ATL,nil,SunTrust Park - Atlanta,
7/12/18,TOR,BOS,nil,Fenway Park - Boston,
7/13/18,TOR,BOS,nil,Fenway Park - Boston,
7/14/18,TOR,BOS,nil,Fenway Park - Boston,
7/15/18,TOR,BOS,nil,Fenway Park - Boston,
7/20/18,TOR,BAL,nil,Rogers Centre - Toronto,y
7/21/18,TOR,BAL,nil,Rogers Centre - Toronto,y
7/22/18,TOR,BAL,nil,Rogers Centre - Toronto,y
7/23/18,TOR,MIN,nil,Rogers Centre - Toronto,y
7/24/18,TOR,MIN,nil,Rogers Centre - Toronto,y
7/25/18,TOR,MIN,nil,Rogers Centre - Toronto,y
7/27/18,TOR,CHW,nil,Guaranteed Rate Field - Chicago,
7/28/18,TOR,CHW,nil,Guaranteed Rate Field - Chicago,
7/29/18,TOR,CHW,nil,Guaranteed Rate Field - Chicago,
7/30/18,TOR,OAK,nil,Oakland Coliseum - Oakland,
7/31/18,TOR,OAK,nil,Oakland Coliseum - Oakland,
8/1/18,TOR,OAK,nil,Oakland Coliseum - Oakland,
8/2/18,TOR,SEA,nil,Safeco Field - Seattle,
8/3/18,TOR,SEA,nil,Safeco Field - Seattle,
8/4/18,TOR,SEA,nil,Safeco Field - Seattle,
8/5/18,TOR,SEA,nil,Safeco Field - Seattle,
8/7/18,TOR,BOS,nil,Rogers Centre - Toronto,y
8/8/18,TOR,BOS,nil,Rogers Centre - Toronto,y
8/9/18,TOR,BOS,nil,Rogers Centre - Toronto,y
8/10/18,TOR,TBR,nil,Rogers Centre - Toronto,y
8/11/18,TOR,TBR,nil,Rogers Centre - Toronto,y
8/12/18,TOR,TBR,nil,Rogers Centre - Toronto,y
8/13/18,TOR,KCR,nil,Kauffman Stadium - Kansas City,
8/14/18,TOR,KCR,nil,Kauffman Stadium - Kansas City,
8/15/18,TOR,KCR,nil,Kauffman Stadium - Kansas City,
8/16/18,TOR,KCR,nil,Kauffman Stadium - Kansas City,
8/17/18,TOR,NYY,nil,Yankee Stadium - Bronx,
8/18/18,TOR,NYY,nil,Yankee Stadium - Bronx,
8/19/18,TOR,NYY,nil,Yankee Stadium - Bronx,
8/20/18,TOR,BAL,nil,Rogers Centre - Toronto,y
8/21/18,TOR,BAL,nil,Rogers Centre - Toronto,y
8/22/18,TOR,BAL,nil,Rogers Centre - Toronto,y
8/24/18,TOR,PHI,nil,Rogers Centre - Toronto,y
8/25/18,TOR,PHI,nil,Rogers Centre - Toronto,y
8/26/18,TOR,PHI,nil,Rogers Centre - Toronto,y
8/27/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
8/28/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
8/29/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
8/31/18,TOR,MIA,nil,Marlins Park - Miami,
9/1/18,TOR,MIA,nil,Marlins Park - Miami,
9/2/18,TOR,MIA,nil,Marlins Park - Miami,
9/3/18,TOR,TBR,nil,Rogers Centre - Toronto,y
9/4/18,TOR,TBR,nil,Rogers Centre - Toronto,y
9/5/18,TOR,TBR,nil,Rogers Centre - Toronto,y
9/6/18,TOR,CLE,nil,Rogers Centre - Toronto,y
9/7/18,TOR,CLE,nil,Rogers Centre - Toronto,y
9/8/18,TOR,CLE,nil,Rogers Centre - Toronto,y
9/9/18,TOR,CLE,nil,Rogers Centre - Toronto,y
9/11/18,TOR,BOS,nil,Fenway Park - Boston,
9/12/18,TOR,BOS,nil,Fenway Park - Boston,
9/13/18,TOR,BOS,nil,Fenway Park - Boston,
9/14/18,TOR,NYY,nil,Yankee Stadium - Bronx,
9/15/18,TOR,NYY,nil,Yankee Stadium - Bronx,
9/16/18,TOR,NYY,nil,Yankee Stadium - Bronx,
9/17/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
9/18/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
9/19/18,TOR,BAL,nil,Oriole Park at Camden Yards - Baltimore,
9/20/18,TOR,TBR,nil,Rogers Centre - Toronto,y
9/21/18,TOR,TBR,nil,Rogers Centre - Toronto,y
9/22/18,TOR,TBR,nil,Rogers Centre - Toronto,y
9/23/18,TOR,TBR,nil,Rogers Centre - Toronto,y
9/24/18,TOR,HOU,nil,Rogers Centre - Toronto,y
9/25/18,TOR,HOU,nil,Rogers Centre - Toronto,y
9/26/18,TOR,HOU,nil,Rogers Centre - Toronto,y
9/28/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
9/29/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
9/30/18,TOR,TBR,nil,Tropicana Field - St. Petersburg,
3/29/18,NYY,TOR,nil,Rogers Centre - Toronto,
3/30/18,NYY,TOR,nil,Rogers Centre - Toronto,
3/31/18,NYY,TOR,nil,Rogers Centre - Toronto,
4/1/18,NYY,TOR,nil,Rogers Centre - Toronto,
4/2/18,NYY,TBR,nil,Yankee Stadium - Bronx,y
4/4/18,NYY,TBR,nil,Yankee Stadium - Bronx,y
4/5/18,NYY,BAL,nil,Yankee Stadium - Bronx,y
4/6/18,NYY,BAL,nil,Yankee Stadium - Bronx,y
4/7/18,NYY,BAL,nil,Yankee Stadium - Bronx,y
4/8/18,NYY,BAL,nil,Yankee Stadium - Bronx,y
4/10/18,NYY,BOS,nil,Fenway Park - Boston,
4/11/18,NYY,BOS,nil,Fenway Park - Boston,
4/12/18,NYY,BOS,nil,Fenway Park - Boston,
4/13/18,NYY,DET,nil,Comerica Park - Detroit,
4/14/18,NYY,DET,nil,Comerica Park - Detroit,
4/15/18,NYY,DET,nil,Comerica Park - Detroit,
4/16/18,NYY,MIA,nil,Yankee Stadium - Bronx,y
4/17/18,NYY,MIA,nil,Yankee Stadium - Bronx,y
4/19/18,NYY,TOR,nil,Yankee Stadium - Bronx,y
4/20/18,NYY,TOR,nil,Yankee Stadium - Bronx,y
4/21/18,NYY,TOR,nil,Yankee Stadium - Bronx,y
4/22/18,NYY,TOR,nil,Yankee Stadium - Bronx,y
4/23/18,NYY,MIN,nil,Yankee Stadium - Bronx,y
4/24/18,NYY,MIN,nil,Yankee Stadium - Bronx,y
4/25/18,NYY,MIN,nil,Yankee Stadium - Bronx,y
4/26/18,NYY,MIN,nil,Yankee Stadium - Bronx,y
4/27/18,NYY,LAA,nil,Angel Stadium of Anaheim - Anaheim,
4/28/18,NYY,LAA,nil,Angel Stadium of Anaheim - Anaheim,
4/29/18,NYY,LAA,nil,Angel Stadium of Anaheim - Anaheim,
4/30/18,NYY,HOU,nil,Minute Maid Park - Houston,
5/1/18,NYY,HOU,nil,Minute Maid Park - Houston,
5/2/18,NYY,HOU,nil,Minute Maid Park - Houston,
5/3/18,NYY,HOU,nil,Minute Maid Park - Houston,
5/4/18,NYY,CLE,nil,Yankee Stadium - Bronx,y
5/5/18,NYY,CLE,nil,Yankee Stadium - Bronx,y
5/6/18,NYY,CLE,nil,Yankee Stadium - Bronx,y
5/8/18,NYY,BOS,nil,Yankee Stadium - Bronx,y
5/9/18,NYY,BOS,nil,Yankee Stadium - Bronx,y
5/10/18,NYY,BOS,nil,Yankee Stadium - Bronx,y
5/11/18,NYY,OAK,nil,Yankee Stadium - Bronx,y
5/12/18,NYY,OAK,nil,Yankee Stadium - Bronx,y
5/13/18,NYY,OAK,nil,Yankee Stadium - Bronx,y
5/15/18,NYY,WSN,nil,Nationals Park - Washington,
5/16/18,NYY,WSN,nil,Nationals Park - Washington,
5/18/18,NYY,KCR,nil,Kauffman Stadium - Kansas City,
5/19/18,NYY,KCR,nil,Kauffman Stadium - Kansas City,
5/20/18,NYY,KCR,nil,Kauffman Stadium - Kansas City,
5/21/18,NYY,TEX,nil,Globe Life Park in Arlington - Arlington,
5/22/18,NYY,TEX,nil,Globe Life Park in Arlington - Arlington,
5/23/18,NYY,TEX,nil,Globe Life Park in Arlington - Arlington,
5/25/18,NYY,LAA,nil,Yankee Stadium - Bronx,y
5/26/18,NYY,LAA,nil,Yankee Stadium - Bronx,y
5/27/18,NYY,LAA,nil,Yankee Stadium - Bronx,y
5/28/18,NYY,HOU,nil,Yankee Stadium - Bronx,y
5/29/18,NYY,HOU,nil,Yankee Stadium - Bronx,y
5/30/18,NYY,HOU,nil,Yankee Stadium - Bronx,y
5/31/18,NYY,BAL,nil,Oriole Park at Camden Yards - Baltimore,
6/1/18,NYY,BAL,nil,Oriole Park at Camden Yards - Baltimore,
6/2/18,NYY,BAL,nil,Oriole Park at Camden Yards - Baltimore,
6/3/18,NYY,BAL,nil,Oriole Park at Camden Yards - Baltimore,
6/5/18,NYY,TOR,nil,Rogers Centre - Toronto,
6/6/18,NYY,TOR,nil,Rogers Centre - Toronto,
6/8/18,NYY,NYM,nil,Citi Field - Flushing,
6/9/18,NYY,NYM,nil,Citi Field - Flushing,
6/10/18,NYY,NYM,nil,Citi Field - Flushing,
6/12/18,NYY,WSN,nil,Yankee Stadium - Bronx,y
6/13/18,NYY,WSN,nil,Yankee Stadium - Bronx,y
6/14/18,NYY,TBR,nil,Yankee Stadium - Bronx,y
6/15/18,NYY,TBR,nil,Yankee Stadium - Bronx,y
6/16/18,NYY,TBR,nil,Yankee Stadium - Bronx,y
6/17/18,NYY,TBR,nil,Yankee Stadium - Bronx,y
6/19/18,NYY,SEA,nil,Yankee Stadium - Bronx,y
6/20/18,NYY,SEA,nil,Yankee Stadium - Bronx,y
6/21/18,NYY,SEA,nil,Yankee Stadium - Bronx,y
6/22/18,NYY,TBR,nil,Tropicana Field - St. Petersburg,
6/23/18,NYY,TBR,nil,Tropicana Field - St. Petersburg,
6/24/18,NYY,TBR,nil,Tropicana Field - St. Petersburg,
6/25/18,NYY,PHI,nil,Citizens Bank Park - Philadelphia,
6/26/18,NYY,PHI,nil,Citizens Bank Park - Philadelphia,
6/27/18,NYY,PHI,nil,Citizens Bank Park - Philadelphia,
6/29/18,NYY,BOS,nil,Yankee Stadium - Bronx,y
6/30/18,NYY,BOS,nil,Yankee Stadium - Bronx,y
7/1/18,NYY,BOS,nil,Yankee Stadium - Bronx,y
7/2/18,NYY,ATL,nil,Yankee Stadium - Bronx,y
7/3/18,NYY,ATL,nil,Yankee Stadium - Bronx,y
7/4/18,NYY,ATL,nil,Yankee Stadium - Bronx,y
7/6/18,NYY,TOR,nil,Rogers Centre - Toronto,
7/7/18,NYY,TOR,nil,Rogers Centre - Toronto,
7/8/18,NYY,TOR,nil,Rogers Centre - Toronto,
7/9/18,NYY,BAL,nil,Oriole Park at Camden Yards - Baltimore,
7/10/18,NYY,BAL,nil,Oriole Park at Camden Yards - Baltimore,
7/11/18,NYY,BAL,nil,Oriole Park at Camden Yards - Baltimore,
7/12/18,NYY,CLE,nil,Progressive Field - Cleveland,
7/13/18,NYY,CLE,nil,Progressive Field - Cleveland,
7/14/18,NYY,CLE,nil,Progressive Field - Cleveland,
7/15/18,NYY,CLE,nil,Progressive Field - Cleveland,
7/20/18,NYY,NYM,nil,Yankee Stadium - Bronx,y
7/21/18,NYY,NYM,nil,Yankee Stadium - Bronx,y
7/22/18,NYY,NYM,nil,Yankee Stadium - Bronx,y
7/23/18,NYY,TBR,nil,Tropicana Field - St. Petersburg,
7/24/18,NYY,TBR,nil,Tropicana Field - St. Petersburg,
7/25/18,NYY,TBR,nil,Tropicana Field - St. Petersburg,
7/26/18,NYY,KCR,nil,Yankee Stadium - Bronx,y
7/27/18,NYY,KCR,nil,Yankee Stadium - Bronx,y
7/28/18,NYY,KCR,nil,Yankee Stadium - Bronx,y
7/29/18,NYY,KCR,nil,Yankee Stadium - Bronx,y
7/31/18,NYY,BAL,nil,Yankee Stadium - Bronx,y
8/1/18,NYY,BAL,nil,Yankee Stadium - Bronx,y
8/2/18,NYY,BOS,nil,Fenway Park - Boston,
8/3/18,NYY,BOS,nil,Fenway Park - Boston,
8/4/18,NYY,BOS,nil,Fenway Park - Boston,
8/5/18,NYY,BOS,nil,Fenway Park - Boston,
